Source,Target,Type,Id,Label,timeset,Weight
ZLOYn,modestal,Undirected,44035,,,1120
ZLOYn,Dosia_csgo,Undirected,44036,,,650
ZLOYn,GAECHKATM,Undirected,44037,,,590
ZLOYn,des0ut,Undirected,44038,,,872
ZLOYn,karavay46,Undirected,44039,,,2218
Bidule,Gotaga,Undirected,44044,,,1174
Bidule,ROSHTEIN,Undirected,44045,,,1214
Steelmage,Quin69,Undirected,44046,,,1396
Steelmage,sodapoppin,Undirected,44047,,,504
itsRiaad,eliasn97,Undirected,44048,,,3364
MmarianaAlpha,alanzoka,Undirected,44049,,,526
AhriNyan,ybicanoooobov,Undirected,44060,,,762
AhriNyan,JesusAVGN,Undirected,44061,,,1354
AhriNyan,epic_sh4doweh,Undirected,44062,,,1234
AhriNyan,mokrivskyi,Undirected,44063,,,8108
AhriNyan,XANTAREScN,Undirected,44064,,,1212
AhriNyan,Recrent,Undirected,44065,,,910
AhriNyan,dinablin,Undirected,44066,,,1844
AhriNyan,modestal,Undirected,44067,,,1986
AhriNyan,Dosia_csgo,Undirected,44068,,,6350
AhriNyan,GAECHKATM,Undirected,44069,,,640
AhriNyan,archangel_hs,Undirected,44070,,,772
AhriNyan,des0ut,Undirected,44071,,,2710
AhriNyan,karavay46,Undirected,44072,,,3646
takeshi,jean_mago,Undirected,44076,,,534
takeshi,aXtLOL,Undirected,44077,,,578
takeshi,Baiano,Undirected,44078,,,572
takeshi,alanzoka,Undirected,44079,,,712
Brawlhalla,boomiexd,Undirected,44080,,,17426
ybicanoooobov,epic_sh4doweh,Undirected,44089,,,1038
ybicanoooobov,Recrent,Undirected,44090,,,634
ybicanoooobov,KarmikKoala,Undirected,44091,,,544
mistermv,Shaunz,Undirected,44095,,,1878
mistermv,Ponce,Undirected,44096,,,5588
mistermv,Solary,Undirected,44097,,,1088
mistermv,Joueur_du_Grenier,Undirected,44098,,,4092
mistermv,Tonton,Undirected,44099,,,630
mistermv,Laink,Undirected,44100,,,3108
mistermv,Skyyart,Undirected,44101,,,694
mistermv,JeelTV,Undirected,44102,,,920
mistermv,Gotaga,Undirected,44103,,,1732
mistermv,AntoineDanielLive,Undirected,44104,,,5374
mistermv,lestream,Undirected,44105,,,5206
mistermv,Alderiate,Undirected,44106,,,1314
JesusAVGN,mokrivskyi,Undirected,44115,,,1192
JesusAVGN,dinablin,Undirected,44116,,,518
JesusAVGN,modestal,Undirected,44117,,,1174
JesusAVGN,GAECHKATM,Undirected,44118,,,934
JesusAVGN,karavay46,Undirected,44119,,,556
Tfue,HusKerrs,Undirected,44145,,,704
Tfue,Sykkuno,Undirected,44146,,,862
Tfue,Trainwreckstv,Undirected,44147,,,1494
Tfue,Castro_1021,Undirected,44148,,,914
Tfue,TimTheTatman,Undirected,44149,,,1764
Tfue,ludwig,Undirected,44150,,,948
Tfue,sodapoppin,Undirected,44151,,,694
Tfue,Bugha,Undirected,44152,,,878
Tfue,scump,Undirected,44153,,,660
Tfue,Rubius,Undirected,44154,,,776
ONSCREEN,tarik,Undirected,44160,,,514
ONSCREEN,Trainwreckstv,Undirected,44161,,,602
ONSCREEN,sodapoppin,Undirected,44162,,,562
PainLivestream,Trymacs,Undirected,44163,,,560
PainLivestream,FabienneXIII,Undirected,44164,,,826
PainLivestream,ELoTRiX,Undirected,44165,,,520
PainLivestream,eliasn97,Undirected,44166,,,1990
Towelliee,Quin69,Undirected,44174,,,914
Towelliee,sodapoppin,Undirected,44175,,,1166
Towelliee,MitchJones,Undirected,44176,,,724
GradyWhite_,RobertoCein,Undirected,44180,,,1158
GradyWhite_,Rubius,Undirected,44181,,,1234
HusKerrs,TimTheTatman,Undirected,44196,,,2302
HusKerrs,scump,Undirected,44197,,,746
HusKerrs,FaZeBlaze,Undirected,44198,,,708
HusKerrs,averagejoewo,Undirected,44199,,,1732
Shaunz,Ponce,Undirected,44205,,,1988
Shaunz,Solary,Undirected,44206,,,1706
Shaunz,Joueur_du_Grenier,Undirected,44207,,,660
Shaunz,Laink,Undirected,44208,,,586
Shaunz,Skyyart,Undirected,44209,,,978
Shaunz,JeelTV,Undirected,44210,,,614
Shaunz,Gotaga,Undirected,44211,,,2116
Shaunz,AntoineDanielLive,Undirected,44212,,,1330
Shaunz,lestream,Undirected,44213,,,1600
Shaunz,Alderiate,Undirected,44214,,,1372
Trymacs,Nikeles,Undirected,44224,,,1386
Trymacs,Vlesk,Undirected,44225,,,804
Trymacs,xTheSolutionTV,Undirected,44226,,,662
Trymacs,ELoTRiX,Undirected,44227,,,3130
Trymacs,eliasn97,Undirected,44228,,,5596
Trymacs,GTimeTV,Undirected,44229,,,4390
Trymacs,ROSHTEIN,Undirected,44230,,,1078
Trymacs,Paluten,Undirected,44231,,,742
Trymacs,SparkofPhoenixTV,Undirected,44232,,,1582
Trymacs,NoWay4u_Sir,Undirected,44233,,,1244
Trymacs,Staiy,Undirected,44234,,,696
Trymacs,Shlorox,Undirected,44235,,,660
Trymacs,Rumathra,Undirected,44236,,,9306
tarik,Trainwreckstv,Undirected,44248,,,666
tarik,ludwig,Undirected,44249,,,752
tarik,s0mcs,Undirected,44250,,,694
LosPollosTV,Trainwreckstv,Undirected,44264,,,1468
LosPollosTV,Castro_1021,Undirected,44265,,,750
LosPollosTV,TimTheTatman,Undirected,44266,,,944
LosPollosTV,ludwig,Undirected,44267,,,1508
LosPollosTV,bronny,Undirected,44268,,,730
BlackUFA,KarmikKoala,Undirected,44270,,,898
BlackUFA,WELOVEGAMES,Undirected,44271,,,1072
DrekzeNN,RockstarCR,Undirected,44272,,,874
ReventXz,knekro,Undirected,44279,,,1816
ReventXz,Th3Antonio,Undirected,44280,,,2382
ReventXz,coscu,Undirected,44281,,,678
ReventXz,TheGrefg,Undirected,44282,,,862
ReventXz,IamCristinini,Undirected,44283,,,1562
ReventXz,IlloJuan,Undirected,44284,,,1176
ReventXz,G4G_REVENANT,Undirected,44285,,,572
ReventXz,Werlyb,Undirected,44286,,,1672
ReventXz,ElmiilloR,Undirected,44287,,,5578
ReventXz,Rubius,Undirected,44288,,,3040
neeko,Trainwreckstv,Undirected,44294,,,534
neeko,ludwig,Undirected,44295,,,920
chowh1,Ponce,Undirected,44299,,,502
chowh1,JeelTV,Undirected,44300,,,666
chowh1,Gotaga,Undirected,44301,,,4140
chowh1,lestream,Undirected,44302,,,652
ChristianVieriOfficial,Cerbero_Podcast,Undirected,44305,,,640
ChristianVieriOfficial,Freneh,Undirected,44306,,,596
ChristianVieriOfficial,DarioMocciaTwitch,Undirected,44307,,,574
ChristianVieriOfficial,ZanoXVII,Undirected,44308,,,1932
ChristianVieriOfficial,Tumblurr,Undirected,44309,,,768
EdenEsports,TEBtv3,Undirected,44311,,,584
robert87000,Gotaga,Undirected,44313,,,656
LuluLuvely,TimTheTatman,Undirected,44325,,,702
Sykkuno,DanTDM,Undirected,44398,,,722
Sykkuno,joeytuan,Undirected,44399,,,2196
Sykkuno,Trainwreckstv,Undirected,44400,,,8264
Sykkuno,Anthony_Kongphan,Undirected,44401,,,552
Sykkuno,Castro_1021,Undirected,44402,,,784
Sykkuno,Maya,Undirected,44403,,,830
Sykkuno,k3soju,Undirected,44404,,,920
Sykkuno,AdmiralBahroo,Undirected,44405,,,744
Sykkuno,TimTheTatman,Undirected,44406,,,2442
Sykkuno,HasanAbi,Undirected,44407,,,1972
Sykkuno,jacksepticeye,Undirected,44408,,,23854
Sykkuno,Doublelift,Undirected,44409,,,1052
Sykkuno,ludwig,Undirected,44410,,,40940
Sykkuno,sodapoppin,Undirected,44411,,,1604
Sykkuno,dogdog,Undirected,44412,,,514
Sykkuno,MitchJones,Undirected,44413,,,672
Sykkuno,Punz,Undirected,44414,,,1712
Sykkuno,ConnorEatsPants,Undirected,44415,,,1790
Sykkuno,Bugha,Undirected,44416,,,758
Sykkuno,scump,Undirected,44417,,,556
Sykkuno,Yogscast,Undirected,44418,,,660
Sykkuno,itsRyanHiga,Undirected,44419,,,5242
Sykkuno,39daph,Undirected,44420,,,1306
Sykkuno,jccaylen,Undirected,44421,,,670
Sykkuno,GMHikaru,Undirected,44422,,,1638
Sykkuno,Ash_on_LoL,Undirected,44423,,,8148
Sykkuno,5uppp,Undirected,44424,,,5772
Sykkuno,bnans,Undirected,44425,,,1772
Sykkuno,peterparkTV,Undirected,44426,,,9022
Sykkuno,Masayoshi,Undirected,44427,,,3724
Sykkuno,Rubius,Undirected,44428,,,610
Loeya,Trainwreckstv,Undirected,44445,,,826
Loeya,Loserfruit,Undirected,44446,,,870
Loeya,TimTheTatman,Undirected,44447,,,586
Loeya,EmadGG,Undirected,44448,,,576
Loeya,sodapoppin,Undirected,44449,,,598
Loeya,x2Twins,Undirected,44450,,,576
Loeya,NateHill,Undirected,44451,,,650
DanTDM,jacksepticeye,Undirected,44455,,,730
epic_sh4doweh,mokrivskyi,Undirected,44470,,,812
epic_sh4doweh,Recrent,Undirected,44471,,,572
epic_sh4doweh,KarmikKoala,Undirected,44472,,,900
epic_sh4doweh,karavay46,Undirected,44473,,,520
Vlesk,Broeki1,Undirected,44476,,,1104
Vlesk,NoWay4u_Sir,Undirected,44477,,,1158
joeytuan,ludwig,Undirected,44486,,,1778
joeytuan,peterparkTV,Undirected,44487,,,750
Trainwreckstv,Loserfruit,Undirected,44576,,,560
Trainwreckstv,AdmiralBulldog,Undirected,44577,,,956
Trainwreckstv,Castro_1021,Undirected,44578,,,1488
Trainwreckstv,Maya,Undirected,44579,,,4972
Trainwreckstv,k3soju,Undirected,44580,,,720
Trainwreckstv,AdmiralBahroo,Undirected,44581,,,850
Trainwreckstv,Ponce,Undirected,44582,,,516
Trainwreckstv,TimTheTatman,Undirected,44583,,,2978
Trainwreckstv,HasanAbi,Undirected,44584,,,6494
Trainwreckstv,Quin69,Undirected,44585,,,1350
Trainwreckstv,jacksepticeye,Undirected,44586,,,1414
Trainwreckstv,NymN,Undirected,44587,,,3228
Trainwreckstv,Doublelift,Undirected,44588,,,644
Trainwreckstv,BotezLive,Undirected,44589,,,834
Trainwreckstv,EmadGG,Undirected,44590,,,504
Trainwreckstv,ludwig,Undirected,44591,,,15852
Trainwreckstv,sodapoppin,Undirected,44592,,,8846
Trainwreckstv,dogdog,Undirected,44593,,,756
Trainwreckstv,MitchJones,Undirected,44594,,,5090
Trainwreckstv,robcdee,Undirected,44595,,,620
Trainwreckstv,Maximilian_DOOD,Undirected,44596,,,818
Trainwreckstv,ConnorEatsPants,Undirected,44597,,,670
Trainwreckstv,IWillDominate,Undirected,44598,,,746
Trainwreckstv,scump,Undirected,44599,,,926
Trainwreckstv,ROSHTEIN,Undirected,44600,,,570
Trainwreckstv,pokelawls,Undirected,44601,,,5674
Trainwreckstv,Yogscast,Undirected,44602,,,608
Trainwreckstv,itsRyanHiga,Undirected,44603,,,706
Trainwreckstv,39daph,Undirected,44604,,,1970
Trainwreckstv,lestream,Undirected,44605,,,554
Trainwreckstv,GMHikaru,Undirected,44606,,,3010
Trainwreckstv,Ash_on_LoL,Undirected,44607,,,1586
Trainwreckstv,5uppp,Undirected,44608,,,5510
Trainwreckstv,bnans,Undirected,44609,,,736
Trainwreckstv,peterparkTV,Undirected,44610,,,3730
Trainwreckstv,Masayoshi,Undirected,44611,,,660
Trainwreckstv,midbeast,Undirected,44612,,,564
Trainwreckstv,PaymoneyWubby,Undirected,44613,,,592
Trainwreckstv,Rubius,Undirected,44614,,,532
SquishyMuffinz,ItsJSTN,Undirected,44618,,,1550
SquishyMuffinz,JohnnyBoi_i,Undirected,44619,,,1414
Loserfruit,x2Twins,Undirected,44629,,,662
Cerbero_Podcast,DarioMocciaTwitch,Undirected,44634,,,2844
Cerbero_Podcast,ZanoXVII,Undirected,44635,,,686
Cerbero_Podcast,Tumblurr,Undirected,44636,,,660
Cerbero_Podcast,Everyeyeit,Undirected,44637,,,544
AvoidingThePuddle,HasanAbi,Undirected,44643,,,628
AvoidingThePuddle,sodapoppin,Undirected,44644,,,778
AvoidingThePuddle,Maximilian_DOOD,Undirected,44645,,,656
w0xic,XANTAREScN,Undirected,44648,,,4056
w0xic,Gokhan_Oner,Undirected,44649,,,664
w0xic,Elraenn,Undirected,44650,,,968
w0xic,wtcN,Undirected,44651,,,1624
Alexby11,TheGrefg,Undirected,44661,,,864
Alexby11,IamCristinini,Undirected,44662,,,622
Alexby11,IlloJuan,Undirected,44663,,,570
Alexby11,Perxitaa,Undirected,44664,,,502
Alexby11,Rubius,Undirected,44665,,,8700
mokrivskyi,Recrent,Undirected,44681,,,694
mokrivskyi,dinablin,Undirected,44682,,,1660
mokrivskyi,modestal,Undirected,44683,,,1502
mokrivskyi,Dosia_csgo,Undirected,44684,,,1090
mokrivskyi,GAECHKATM,Undirected,44685,,,1010
mokrivskyi,archangel_hs,Undirected,44686,,,634
mokrivskyi,des0ut,Undirected,44687,,,1780
mokrivskyi,karavay46,Undirected,44688,,,5018
SrElemao,TheGrefg,Undirected,44691,,,1458
SrElemao,Rubius,Undirected,44692,,,3256
hastad,deercheerup,Undirected,44695,,,560
hastad,aXtLOL,Undirected,44696,,,588
hastad,alanzoka,Undirected,44697,,,718
annadeniz,Gokhan_Oner,Undirected,44702,,,510
annadeniz,Elraenn,Undirected,44703,,,4940
annadeniz,wtcN,Undirected,44704,,,2250
annadeniz,Lunawae,Undirected,44705,,,790
DeuceAce,ClassyBeef,Undirected,44710,,,860
DeuceAce,ROSHTEIN,Undirected,44711,,,23696
Anthony_Kongphan,Ohmwrecker,Undirected,44717,,,724
AdmiralBulldog,HasanAbi,Undirected,44735,,,644
AdmiralBulldog,Quin69,Undirected,44736,,,516
AdmiralBulldog,NymN,Undirected,44737,,,648
AdmiralBulldog,ludwig,Undirected,44738,,,560
AdmiralBulldog,sodapoppin,Undirected,44739,,,1392
AdmiralBulldog,pokelawls,Undirected,44740,,,580
AdmiralBulldog,39daph,Undirected,44741,,,620
AdmiralBulldog,GMHikaru,Undirected,44742,,,748
AdmiralBulldog,epicenter_en2,Undirected,44743,,,710
AdmiralBulldog,OGADotaPIT,Undirected,44744,,,706
AdmiralBulldog,GunnarDotA2,Undirected,44745,,,778
Castro_1021,TimTheTatman,Undirected,44777,,,1388
Castro_1021,HasanAbi,Undirected,44778,,,510
Castro_1021,Quin69,Undirected,44779,,,512
Castro_1021,ZanoXVII,Undirected,44780,,,652
Castro_1021,ludwig,Undirected,44781,,,1024
Castro_1021,sodapoppin,Undirected,44782,,,1078
Castro_1021,eliasn97,Undirected,44783,,,892
Castro_1021,Gotaga,Undirected,44784,,,630
Castro_1021,Nick28T,Undirected,44785,,,1270
Castro_1021,Pieface23,Undirected,44786,,,3824
Castro_1021,scump,Undirected,44787,,,1352
Castro_1021,ROSHTEIN,Undirected,44788,,,844
Castro_1021,alanzoka,Undirected,44789,,,538
Maya,TimTheTatman,Undirected,44821,,,1072
Maya,HasanAbi,Undirected,44822,,,3358
Maya,Quin69,Undirected,44823,,,626
Maya,NymN,Undirected,44824,,,1668
Maya,BotezLive,Undirected,44825,,,704
Maya,ludwig,Undirected,44826,,,6850
Maya,sodapoppin,Undirected,44827,,,8374
Maya,MitchJones,Undirected,44828,,,5612
Maya,pokelawls,Undirected,44829,,,3662
Maya,39daph,Undirected,44830,,,1200
Maya,GMHikaru,Undirected,44831,,,924
fnxLNTC,pr4ass,Undirected,44840,,,1332
fnxLNTC,jean_mago,Undirected,44841,,,734
fnxLNTC,FlowPodcast,Undirected,44842,,,678
fnxLNTC,deercheerup,Undirected,44843,,,6970
fnxLNTC,aXtLOL,Undirected,44844,,,1100
fnxLNTC,alanzoka,Undirected,44845,,,1294
knekro,Th3Antonio,Undirected,44855,,,4126
knekro,TheGrefg,Undirected,44856,,,552
knekro,IamCristinini,Undirected,44857,,,656
knekro,IlloJuan,Undirected,44858,,,3088
knekro,G4G_REVENANT,Undirected,44859,,,2816
knekro,Werlyb,Undirected,44860,,,890
knekro,ElmiilloR,Undirected,44861,,,4726
knekro,Rubius,Undirected,44862,,,3690
k3soju,Doublelift,Undirected,44878,,,1300
k3soju,ludwig,Undirected,44879,,,1384
k3soju,sodapoppin,Undirected,44880,,,584
k3soju,keanelol,Undirected,44881,,,2268
k3soju,GMHikaru,Undirected,44882,,,692
pr4ass,deercheerup,Undirected,44888,,,1698
AdmiralBahroo,TimTheTatman,Undirected,44913,,,698
AdmiralBahroo,HasanAbi,Undirected,44914,,,1138
AdmiralBahroo,Quin69,Undirected,44915,,,764
AdmiralBahroo,NymN,Undirected,44916,,,574
AdmiralBahroo,ludwig,Undirected,44917,,,1082
AdmiralBahroo,sodapoppin,Undirected,44918,,,2728
AdmiralBahroo,dogdog,Undirected,44919,,,508
AdmiralBahroo,Maximilian_DOOD,Undirected,44920,,,1060
AdmiralBahroo,Warframe,Undirected,44921,,,728
AdmiralBahroo,Sacriel,Undirected,44922,,,566
AdmiralBahroo,Yogscast,Undirected,44923,,,610
AdmiralBahroo,39daph,Undirected,44924,,,668
AdmiralBahroo,GMHikaru,Undirected,44925,,,504
Chips,Gokhan_Oner,Undirected,44929,,,828
Chips,Elraenn,Undirected,44930,,,1610
Chips,wtcN,Undirected,44931,,,1336
ItsJSTN,JohnnyBoi_i,Undirected,44938,,,1046
Freneh,ZanoXVII,Undirected,44943,,,4948
Freneh,Tumblurr,Undirected,44944,,,4172
Th3Antonio,coscu,Undirected,44953,,,524
Th3Antonio,TheGrefg,Undirected,44954,,,688
Th3Antonio,IamCristinini,Undirected,44955,,,1002
Th3Antonio,IlloJuan,Undirected,44956,,,1092
Th3Antonio,G4G_REVENANT,Undirected,44957,,,546
Th3Antonio,Werlyb,Undirected,44958,,,1660
Th3Antonio,ElmiilloR,Undirected,44959,,,4906
Th3Antonio,Rubius,Undirected,44960,,,2324
xXxTheFocuSxXx,Perxitaa,Undirected,44967,,,2286
coscu,TheGrefg,Undirected,44980,,,1642
coscu,IamCristinini,Undirected,44981,,,852
coscu,IlloJuan,Undirected,44982,,,506
coscu,Brunenger,Undirected,44983,,,5174
coscu,ElmiilloR,Undirected,44984,,,1236
coscu,TheMasterRodrigo,Undirected,44985,,,2904
coscu,Rubius,Undirected,44986,,,3882
DarioMocciaTwitch,ZanoXVII,Undirected,44994,,,958
DarioMocciaTwitch,Tumblurr,Undirected,44995,,,1078
DarioMocciaTwitch,Everyeyeit,Undirected,44996,,,2770
XANTAREScN,Gokhan_Oner,Undirected,45003,,,516
XANTAREScN,Elraenn,Undirected,45004,,,1904
XANTAREScN,wtcN,Undirected,45005,,,1392
FabienneXIII,eliasn97,Undirected,45007,,,3828
maxim,Broeki1,Undirected,45008,,,732
maxim,NoWay4u_Sir,Undirected,45009,,,1904
Ponce,Solary,Undirected,45023,,,996
Ponce,Joueur_du_Grenier,Undirected,45024,,,3404
Ponce,Tonton,Undirected,45025,,,1086
Ponce,Laink,Undirected,45026,,,4142
Ponce,Skyyart,Undirected,45027,,,1036
Ponce,sodapoppin,Undirected,45028,,,514
Ponce,JeelTV,Undirected,45029,,,1638
Ponce,Gotaga,Undirected,45030,,,3022
Ponce,AntoineDanielLive,Undirected,45031,,,8382
Ponce,lestream,Undirected,45032,,,8886
Ponce,Alderiate,Undirected,45033,,,1356
Solary,Joueur_du_Grenier,Undirected,45040,,,540
Solary,Laink,Undirected,45041,,,586
Solary,Skyyart,Undirected,45042,,,676
Solary,Gotaga,Undirected,45043,,,1400
Solary,AntoineDanielLive,Undirected,45044,,,980
Solary,lestream,Undirected,45045,,,1320
Solary,Alderiate,Undirected,45046,,,4142
Joueur_du_Grenier,Laink,Undirected,45053,,,2004
Joueur_du_Grenier,Skyyart,Undirected,45054,,,706
Joueur_du_Grenier,JeelTV,Undirected,45055,,,846
Joueur_du_Grenier,Gotaga,Undirected,45056,,,880
Joueur_du_Grenier,AntoineDanielLive,Undirected,45057,,,6072
Joueur_du_Grenier,lestream,Undirected,45058,,,2852
Joueur_du_Grenier,Alderiate,Undirected,45059,,,510
TimTheTatman,HasanAbi,Undirected,45121,,,1672
TimTheTatman,Quin69,Undirected,45122,,,752
TimTheTatman,jacksepticeye,Undirected,45123,,,748
TimTheTatman,Doublelift,Undirected,45124,,,588
TimTheTatman,ludwig,Undirected,45125,,,3410
TimTheTatman,Gladd,Undirected,45126,,,958
TimTheTatman,sodapoppin,Undirected,45127,,,4812
TimTheTatman,MitchJones,Undirected,45128,,,1508
TimTheTatman,Maximilian_DOOD,Undirected,45129,,,736
TimTheTatman,Bugha,Undirected,45130,,,504
TimTheTatman,ImDilla,Undirected,45131,,,5070
TimTheTatman,scump,Undirected,45132,,,2278
TimTheTatman,pokelawls,Undirected,45133,,,874
TimTheTatman,GMHikaru,Undirected,45134,,,806
TimTheTatman,FaZeBlaze,Undirected,45135,,,886
TimTheTatman,jordy2d,Undirected,45136,,,548
TimTheTatman,PaymoneyWubby,Undirected,45137,,,546
TimTheTatman,NateHill,Undirected,45138,,,960
HasanAbi,Quin69,Undirected,45190,,,1188
HasanAbi,jacksepticeye,Undirected,45191,,,642
HasanAbi,NymN,Undirected,45192,,,2190
HasanAbi,Doublelift,Undirected,45193,,,662
HasanAbi,BotezLive,Undirected,45194,,,826
HasanAbi,ludwig,Undirected,45195,,,8264
HasanAbi,sodapoppin,Undirected,45196,,,6508
HasanAbi,dogdog,Undirected,45197,,,506
HasanAbi,MitchJones,Undirected,45198,,,2918
HasanAbi,Maximilian_DOOD,Undirected,45199,,,1094
HasanAbi,ConnorEatsPants,Undirected,45200,,,504
HasanAbi,pokelawls,Undirected,45201,,,3280
HasanAbi,Yogscast,Undirected,45202,,,792
HasanAbi,39daph,Undirected,45203,,,2806
HasanAbi,GMHikaru,Undirected,45204,,,2802
HasanAbi,Ash_on_LoL,Undirected,45205,,,518
HasanAbi,Northernlion,Undirected,45206,,,2700
HasanAbi,peterparkTV,Undirected,45207,,,666
HasanAbi,PaymoneyWubby,Undirected,45208,,,1098
Recrent,sodapoppin,Undirected,45223,,,534
Recrent,KarmikKoala,Undirected,45224,,,744
Recrent,WELOVEGAMES,Undirected,45225,,,552
Recrent,iLame,Undirected,45226,,,1358
Recrent,karavay46,Undirected,45227,,,610
Quin69,NymN,Undirected,45273,,,526
Quin69,ludwig,Undirected,45274,,,1052
Quin69,sodapoppin,Undirected,45275,,,9306
Quin69,dogdog,Undirected,45276,,,604
Quin69,MitchJones,Undirected,45277,,,4074
Quin69,Maximilian_DOOD,Undirected,45278,,,538
Quin69,Preachlfw,Undirected,45279,,,1226
Quin69,pokelawls,Undirected,45280,,,656
Quin69,GingiTV,Undirected,45281,,,942
Quin69,GMHikaru,Undirected,45282,,,504
Sjow,dogdog,Undirected,45285,,,684
TheGrefg,IamCristinini,Undirected,45313,,,1954
TheGrefg,Vicens,Undirected,45314,,,7622
TheGrefg,Bugha,Undirected,45315,,,1618
TheGrefg,IlloJuan,Undirected,45316,,,924
TheGrefg,Brunenger,Undirected,45317,,,740
TheGrefg,Perxitaa,Undirected,45318,,,854
TheGrefg,ElmiilloR,Undirected,45319,,,1156
TheGrefg,sujagg,Undirected,45320,,,584
TheGrefg,FolagorLives,Undirected,45321,,,1128
TheGrefg,Rubius,Undirected,45322,,,19396
Gokhan_Oner,Elraenn,Undirected,45331,,,2050
Gokhan_Oner,wtcN,Undirected,45332,,,1922
ZanoXVII,Tumblurr,Undirected,45344,,,7820
ZanoXVII,Xiuder_,Undirected,45345,,,534
jacksepticeye,ludwig,Undirected,45380,,,7174
jacksepticeye,Punz,Undirected,45381,,,552
jacksepticeye,ConnorEatsPants,Undirected,45382,,,698
jacksepticeye,itsRyanHiga,Undirected,45383,,,866
jacksepticeye,Ash_on_LoL,Undirected,45384,,,914
jacksepticeye,5uppp,Undirected,45385,,,1426
jacksepticeye,peterparkTV,Undirected,45386,,,1618
jacksepticeye,Masayoshi,Undirected,45387,,,1528
NymN,ludwig,Undirected,45408,,,1154
NymN,sodapoppin,Undirected,45409,,,3674
NymN,MitchJones,Undirected,45410,,,1310
NymN,pokelawls,Undirected,45411,,,3436
NymN,39daph,Undirected,45412,,,1264
NymN,GMHikaru,Undirected,45413,,,766
Doublelift,ludwig,Undirected,45444,,,1486
Doublelift,sodapoppin,Undirected,45445,,,1312
Doublelift,dogdog,Undirected,45446,,,542
Doublelift,MitchJones,Undirected,45447,,,750
Doublelift,IWillDominate,Undirected,45448,,,1432
Doublelift,keanelol,Undirected,45449,,,638
Doublelift,GMHikaru,Undirected,45450,,,1032
Doublelift,dopa24,Undirected,45451,,,1026
Doublelift,NoWay4u_Sir,Undirected,45452,,,706
Doublelift,KarasMai,Undirected,45453,,,720
Doublelift,midbeast,Undirected,45454,,,1040
Umbra,Bronx,Undirected,45456,,,606
Umbra,Otzdarva,Undirected,45457,,,910
BotezLive,ludwig,Undirected,45471,,,1186
BotezLive,sodapoppin,Undirected,45472,,,596
BotezLive,GMHikaru,Undirected,45473,,,2214
jean_mago,FlowPodcast,Undirected,45482,,,532
jean_mago,Mylonzete,Undirected,45483,,,1096
jean_mago,deercheerup,Undirected,45484,,,630
jean_mago,tioorochitwitch,Undirected,45485,,,522
jean_mago,aXtLOL,Undirected,45486,,,1244
jean_mago,Baiano,Undirected,45487,,,3176
jean_mago,alanzoka,Undirected,45488,,,1436
IamCristinini,Vicens,Undirected,45507,,,592
IamCristinini,IlloJuan,Undirected,45508,,,738
IamCristinini,Perxitaa,Undirected,45509,,,612
IamCristinini,ElmiilloR,Undirected,45510,,,1346
IamCristinini,FolagorLives,Undirected,45511,,,656
IamCristinini,Rubius,Undirected,45512,,,6380
Tonton,Laink,Undirected,45517,,,516
Tonton,JeelTV,Undirected,45518,,,614
Tonton,Gotaga,Undirected,45519,,,594
Tonton,lestream,Undirected,45520,,,1140
Broeki1,NoWay4u_Sir,Undirected,45524,,,4192
JLBichouu,Gotaga,Undirected,45527,,,562
JLBichouu,RebeuDeter,Undirected,45528,,,716
EmadGG,Arab,Undirected,45542,,,692
EmadGG,Bugha,Undirected,45543,,,870
EmadGG,UnknownxArmy,Undirected,45544,,,700
EmadGG,NateHill,Undirected,45545,,,802
Arab,Bugha,Undirected,45556,,,552
Arab,UnknownxArmy,Undirected,45557,,,630
Doigby,Gotaga,Undirected,45563,,,4160
Laink,JeelTV,Undirected,45572,,,934
Laink,Gotaga,Undirected,45573,,,1366
Laink,AntoineDanielLive,Undirected,45574,,,7138
Laink,lestream,Undirected,45575,,,2812
Laink,Alderiate,Undirected,45576,,,798
GernaderJake,Gladd,Undirected,45577,,,1026
Elraenn,CyberRulzTv,Undirected,45592,,,2114
Elraenn,wtcN,Undirected,45593,,,8858
Elraenn,Lunawae,Undirected,45594,,,13266
xTheSolutionTV,ELoTRiX,Undirected,45597,,,1004
ludwig,Gladd,Undirected,45708,,,672
ludwig,sodapoppin,Undirected,45709,,,7750
ludwig,dogdog,Undirected,45710,,,840
ludwig,MitchJones,Undirected,45711,,,5184
ludwig,Punz,Undirected,45712,,,916
ludwig,Maximilian_DOOD,Undirected,45713,,,876
ludwig,ConnorEatsPants,Undirected,45714,,,7584
ludwig,IWillDominate,Undirected,45715,,,832
ludwig,Sacriel,Undirected,45716,,,548
ludwig,scump,Undirected,45717,,,868
ludwig,ROSHTEIN,Undirected,45718,,,760
ludwig,pokelawls,Undirected,45719,,,2928
ludwig,Yogscast,Undirected,45720,,,1178
ludwig,itsRyanHiga,Undirected,45721,,,4912
ludwig,39daph,Undirected,45722,,,2604
ludwig,GMHikaru,Undirected,45723,,,4372
ludwig,Ash_on_LoL,Undirected,45724,,,10642
ludwig,5uppp,Undirected,45725,,,3296
ludwig,JohnnyBoi_i,Undirected,45726,,,552
ludwig,Northernlion,Undirected,45727,,,652
ludwig,bnans,Undirected,45728,,,3334
ludwig,PointCrow,Undirected,45729,,,3338
ludwig,peterparkTV,Undirected,45730,,,8608
